410,-18200,65.665,49.98,363.813,162.097,-0.02,47.013
411,-18000,62.444,49.98,363.815,162.103,-0.02,47.015
412,-17800,58.091,49.98,363.821,162.102,-0.02,47.021
413,-17600,54.878,49.98,363.806,162.095,-0.02,47.006
414,-17400,50.19,49.98,363.825,162.086,-0.02,47.025
415,-17200,45.557,49.98,363.841,162.101,-0.02,47.041
416,-17000,40.807,49.98,363.836,162.108,-0.02,47.036
417,-16800,35.972,49.98,363.848,162.096,-0.02,47.048
418,-16600,30.73,49.98,363.848,162.1,-0.02,47.048
419,-16400,25.224,49.98,363.852,162.104,-0.02,47.052
420,-16200,19.444,49.98,363.864,162.088,-0.02,47.064
421,-16000,13.914,49.98,363.86,162.096,-0.02,47.06
422,-15800,7.948,49.98,363.859,162.09,-0.02,47.059
423,-15600,0.343,49.98,363.825,162.096,-0.02,47.025
424,-15400,-6.193,49.98,363.665,162.19,-0.02,46.865
425,-15200,-11.754,49.98,363.501,162.419,-0.02,46.701
426,-15000,-15.989,49.98,363.285,162.784,-0.02,46.485
427,-14800,-18.961,49.98,363.077,163.225,-0.02,46.277
428,-14600,-23.882,49.98,362.888,163.702,-0.02,46.088
429,-14400,-25.98,49.98,362.67,164.238,-0.02,45.87
430,-14200,-30.684,49.98,362.488,164.76,-0.02,45.688
431,-14000,-34.872,49.98,362.285,165.271,-0.02,45.485
432,-13800,-39.341,49.98,362.062,165.768,-0.02,45.262
433,-13600,-42.204,49.98,361.776,166.296,-0.02,44.976
434,-13400,-45.776,49.98,361.488,166.784,-0.02,44.688
435,-13200,-48.646,49.98,361.167,167.25,-0.02,44.367
436,-13000,-52.101,49.98,360.838,167.676,-0.02,44.038
437,-12800,-55.564,49.98,360.494,168.074,-0.02,43.694
438,-12600,-58.099,49.98,360.114,168.449,-0.02,43.314
439,-12400,-61.141,49.98,359.74,168.744,-0.02,42.94
440,-12200,-64.347,49.98,359.344,168.993,-0.02,42.544
441,-12000,-67.389,49.98,358.961,169.21,-0.02,42.161
442,-11800,-69.292,49.98,358.566,169.404,-0.02,41.766
443,-11600,-71.374,49.98,358.174,169.543,-0.02,41.374
444,-11400,-72.333,49.98,357.798,169.65,-0.02,40.998
